<s> Sue lost her brand new puppy . </s>	<s> She tried looking everywhere for it . </s>
<s> Bob decided that he wanted to get a dog . </s>	<s> He went to his local animal shelter . </s>
<s> Bob 's wife complained he never helped with chores . </s>	<s> He decided to help by doing laundry . </s>
<s> Sue wasn 't done reading that one yet . </s>	<s> She had to leave her new book and go home empty handed . </s>
<s> Bob wanted pie . </s>	<s> But he didn 't have dinner yet . </s>
<s> Sue decided to try to lose some weight . </s>	<s> She worked hard to lose over 50 pounds . </s>
<s> They couldn 't afford much so Sue decided to make them herself . </s>	<s> It took her months to learn how and then complete them . </s>
<s> Bob said he would , but did not . </s>	<s> Sue was frustrated that Bob didn 't do as she asked . </s>
<s> It was her neighbor playing his piano . </s>	<s> But Sue wanted to stay and listen to the music . </s>
<s> She tried on clothes for a long time . </s>	<s> Sue 's date arrived but had to wait for her to be ready . </s>
<s> There once was a man named Bob . </s>	<s> He had problems trying to sleep . </s>
<s> Everyone drank beer . </s>	<s> Bob and his friends were going to go home . </s>
<s> Sue has always wanted a puppy and asked her parents many times . </s>	<s> Sue came home from school one day and her mom was happy . </s>
<s> Bob is very sad because he has no friends . </s>	<s> One day , Bob goes home and finds his mom bought a dog . </s>
<s> Bob and his dad worked very hard on the tree house . </s>	<s> He played in it every day after school . </s>
<s> Sue had asked her teacher to move a boy 's desk . </s>	<s> She wanted him far away from her and hoped he would leave her alone . </s>
<s> Bob found a fish tank on the side of the road . </s>	<s> He picked it up and brought it home . </s>
<s> One day , she met a nice guy named Bob . </s>	<s> They got along very well . </s>
<s> Bob loved dogs , and always played with his friends ' dogs . </s>	<s> Eventually Bob wanted a dog of his own . </s>
<s> There was traffic everywhere , and it took her 10 hours to get home . </s>	<s> Sue decided she was going to fly home next Thanksgiving . </s>
<s> Bob never owned a boat before . </s>	<s> He decided to buy an old boat from his neighbor . </s>
<s> Bob wanted to start a joke shop . </s>	<s> He did not have money . </s>
<s> She at dinner with Bob . </s>	<s> She passed it on to Bob . </s>
<s> Bob had to walk back to his home . </s>	<s> He had to take the rest of the week off from running . </s>
<s> Today was the first day of Bob 's diet . </s>	<s> He went almost all day without eating . </s>
<s> Little Sue cried when her mom left her . </s>	<s> Little Sue soon made friends . </s>
<s> Sue watched the video with her friends . </s>	<s> Everyone laughed at the funny video . </s>
<s> In the end , they didn 't watch anything . </s>	<s> Sue knows that she needs to have a movie picked out for now on . </s>
<s> It was some kid who thought he was funny . </s>	<s> Bob told him to go away . </s>
<s> Bob suggested they start with five card draw . </s>	<s> By the end of the evening , I had all of Bob 's money . </s>
<s> Sue 's dad was fighting with his friends in their yard . </s>	<s> Her mother ran out to break up the fight . </s>
<s> He left the candy store to go back home . </s>	<s> Bob spent the rest of the day eating candy . </s>
<s> Sue was cleaning her boyfriend 's room . </s>	<s> She was going to throw away some old shoes . </s>
<s> A girl walked in and wanted Sue 's chair so she could sit with a friend </s>	<s> Sue was embarrassed as she walked across the room to another chair . </s>
<s> Bob was surprised the bear ran off . </s>	<s> Bob was able to finish his hike . </s>
<s> The water got really hot . </s>	<s> Bob had to run out of the shower immediately . </s>
<s> They showed his picture on the news . </s>	<s> Soon Bob got caught . </s>
<s> Sue helped her up . </s>	<s> She knew she wouldn 't be afraid of Sue anymore . </s>
<s> Bobby mom called to him three times that lunch was ready . </s>	<s> He ignored her because he was playing . </s>
<s> She eventually found a gift card and purchased it . </s>	<s> Sue gave the gift card to her mother , who liked the present . </s>
<s> Sue was going to jail , and she was excited . </s>	<s> She had been trying for years . </s>
<s> He had a big crush on her . </s>	<s> He went to Sue 's house with his guitar . </s>
<s> My friend Bob and I played speed chess tonight . </s>	<s> The games were short , as each player had five minutes . </s>
<s> Bob knew he couldn 't ride back home . </s>	<s> So , he found a bus stop and took the bus back to his house . </s>
<s> Sue needed to Christmas shopping . </s>	<s> She only had $ 50 to buy presents . </s>
<s> Sue didn 't want to go with , but without them she was bored . </s>	<s> She called her uncle 's house to find out when they would return . </s>
<s> Bob was building a bed . </s>	<s> It was hard . </s>
<s> Bob sat at home hungry . </s>	<s> He didn 't feel like cooking . </s>
<s> Bob and his sister were playing soccer . </s>	<s> Bob accidentally kicked the ball into their neighbor 's yard . </s>
<s> Sue wanted to try the new pizza place down the street . </s>	<s> As she went inside , she was impressed . </s>
<s> Bob couldn 't find a job after he graduated college . </s>	<s> When he ran out of money he moved into his mom 's basement . </s>
<s> He applied to the college he wanted to attend , and he was accepted . </s>	<s> Bob was so excited ! </s>
<s> Bob and Chris were best friends . </s>	<s> They enjoyed skating together . </s>
<s> Bob loved to work out . </s>	<s> It made him feel good , but wished he had someone to work out with him </s>
<s> Sue cooked dinner for her family . </s>	<s> She wasn 't paying attention . </s>
<s> He invited Sue to his house to listen to his band . </s>	<s> Sue noticed that the music was too loud . </s>
<s> She was very nervous but she stepped out of the plane . </s>	<s> Sue was having a great time but she panicked . </s>
<s> Sue was excited to get her dream job . </s>	<s> She felt like she 'd made it as she took her first coffee break . </s>
<s> She was looking for Sue 's brother Jay . </s>	<s> The girl was pregnant , and it was his baby . </s>
<s> The day of prom , Sue put on her perfect dress . </s>	<s> When she arrived to prom , she saw another girl had the same dress ! </s>
<s> Bob was driving in the snow . </s>	<s> His car broke down . </s>
<s> Bob 's car recently broke down . </s>	<s> Unfortunately , that meant Bob had to catch the bus . </s>
<s> Unfortunately , Bob ended up falling asleep during the movie . </s>	<s> The next day , he failed his math test . </s>
<s> She was telling the cashier she 'd forgotten her wallet ! </s>	<s> Bob stepped up quickly and offered to pay for her coffee . </s>
<s> Bob wanted some coffee . </s>	<s> He walked to a local coffee shop and ordered a drink . </s>
<s> Sue 's mom was sleep on the couch at her grandma 's house . </s>	<s> So Sue couldn 't watch TV . </s>
<s> I did not know Bob 's wife 's name so I asked him . </s>	<s> Bob refused to tell me her name . </s>
<s> The owner suggested that he get a dog . </s>	<s> Bob bought a dog . </s>
<s> He asked her not to tell anyone . </s>	<s> Sue thought about not telling anyone . </s>
<s> Unfortunately , his family was very poor . </s>	<s> Bob applied for jobs all over town . </s>
<s> There was nothing to watch , so Bob played a game on his phone . </s>	<s> Eventually Bob fell asleep . </s>
<s> He showed off his brand new shoes to everyone . </s>	<s> Bob told everyone his shoes would help him play better . </s>
<s> Sue wasn 't hungry at dinner time . </s>	<s> Her mother insisted she eat dinner anyway . </s>
<s> Bob was going to an important interview . </s>	<s> He was ready to leave , but his wife stopped him . </s>
<s> Sue was happy to see the sun after the long cold winter . </s>	<s> She decided she would visit a park to enjoy the weather . </s>
<s> Bob loved football more than anything else in the world . </s>	<s> Although he was from a small town , he always thought he could make it . </s>
<s> In the weeks before the test , Bob only studied a little . </s>	<s> The night before the test , Bob stayed up late playing video games . </s>
<s> Bob loved math in school . </s>	<s> He went to college for math . </s>
<s> She was on the waiting list for two Year 's and now she was getting it . </s>	<s> Sue ran to the store to pick it up . </s>
<s> When Bob was a child , he loved fishing with his father . </s>	<s> Bob had not gone fishing since his father died . </s>
<s> Jay was sad that he didn 't have one . </s>	<s> Bob decided to share . </s>
<s> Bob went to a yard sale </s>	<s> They were selling a lot of items . </s>
<s> Bob lost his puppy one afternoon . </s>	<s> He searched all over the park for him . </s>
<s> She asked her friend Sue to teach her . </s>	<s> Sue showed her how to bake a cake . </s>
<s> Bob had too much to drink during band practice tonight . </s>	<s> When he came home he sat in his favorite chair and passed out . </s>
<s> After a few days , Sue made 3 new friends online . </s>	<s> Sue then met her friends in real life and they are now very close . </s>
<s> Sue started eating less and running every day . </s>	<s> Sue hated running , so after a week she went running less and less . </s>
<s> She would find out where her mom bought it and let Sue know . </s>	<s> But 3 days later she still hadn 't told her . </s>
<s> He usually only played the game late at night while the slept . </s>	<s> One day his friend Bob came over and wanted to play . </s>
<s> Bob asked the man to leave . </s>	<s> The man tried to fight Bob . </s>
<s> Bob 's computer screen broke . </s>	<s> He tried to fix it but it wouldn 't work . </s>
<s> Bob was nervous as he sat across from his boss . </s>	<s> His boss told him he would be fired if he was late again . </s>
<s> After an hour , his teeth hurt really bad . </s>	<s> Bob never ate hard candy again . </s>
<s> She tried to think of something to buy to make her happy . </s>	<s> Sue finally decided on dancing lessons . </s>
<s> The cashier asked when her daughter 's baby shower was ! </s>	<s> Sue was confused , she didn 't think she looked that old ! </s>
<s> Bob was running late for class . </s>	<s> He had missed his bus . </s>
<s> The owner was grateful to Bob . </s>	<s> Bob was happy he was a vet . </s>
<s> Bob woke up late . </s>	<s> He just missed his bus . </s>
<s> Bob ordered a chicken sandwich from the fast food restaurant . </s>	<s> When he got home , he decided to eat it . </s>
<s> He didn 't want to go because he would be too hot . </s>	<s> Bob missed out on a lot because he hated hot weather . </s>
<s> Her husband died a few years ago and her son moved away last summer . </s>	<s> This year I invited Sue to come to my house for Thanksgiving . </s>
<s> Sue decided to take him to a local dog competition . </s>	<s> Bob was loved by the crowd and won first place . </s>
<s> His friends and family convinced him it was the right thing . </s>	<s> Bob agreed and took the offer . </s>
<s> Bob was driving to the pond to go fishing . </s>	<s> All of a sudden , he felt his car slow down and then stop . </s>
<s> She said no , that 's not good for you . </s>	<s> Bob cried and begged . </s>
<s> She bought Bob a brand new bike ! </s>	<s> She was very happy when Bob said he loved his gift . </s>
<s> When she got to the door it was locked . </s>	<s> Sue knocked but there was no one to let her in . </s>
<s> Bob wanted to go with his friend to a concert . </s>	<s> Bob didn 't have enough money to pay for the ticket . </s>
<s> He was nearly dead when Bob found him . </s>	<s> Bob worked for the zoo . </s>
<s> Sue 's crush Bob invited her to a movie . </s>	<s> She thought he was asking her on a date . </s>
<s> Bob is tired of his boring job and sad life . </s>	<s> He decides to buy himself a gift , hoping he will feel better . </s>
<s> Bob used to go to church . </s>	<s> Today his grandfather passed away . </s>
<s> Chris called Sue and invited her . </s>	<s> Sue said yes ! </s>
<s> They were sold out of her favorite cake . </s>	<s> The owner told Bob how to make it himself . </s>
<s> Bob was determined to be the best player on his soccer team . </s>	<s> He practiced for hours every day . </s>
<s> At we show she found a piece she really liked . </s>	<s> Sue then decided to buy it . </s>
<s> I answered the door and he told me he was going to get the gas . </s>	<s> Bob just got back and my truck has a full gas tank . </s>
<s> When Sue walked in the room , she was shocked . </s>	<s> She couldn 't believe they did that . </s>
<s> Bob decided to surprise his father as a birthday present . </s>	<s> He bought two tickets to his father 's favorite football team . </s>
<s> Bob liked listening to music while he worked . </s>	<s> He was sick of everything , though . </s>
<s> At the grocery store Sue was about to pay for her groceries . </s>	<s> She pulled out her wallet to hand over the money to the cashier . </s>
<s> She went to the doctor to find out why . </s>	<s> The doctor said Sue had a cold </s>
<s> Bob wanted a cell phone for Christmas , nothing else . </s>	<s> On Christmas morning there was only one box left to open . </s>
<s> Then he took it home and set it up . </s>	<s> Bob loved his new TV ! </s>
<s> Bob took Sue to her favorite restaurant . </s>	<s> Sue really enjoyed eating with Bob . </s>
<s> Sue was angry at her mother . </s>	<s> She hated being forced to wake up and go to school . </s>
<s> Sue had taken 30 minutes to calm down after a bad morning . </s>	<s> She sat at her desk and began her math assignment . </s>
<s> Bob was at the park . </s>	<s> He was feeling very hot . </s>
<s> Bob was watching a sad movie with his girlfriend . </s>	<s> He did not want to cry in front of her . </s>
<s> Sue ordered a pizza on the phone . </s>	<s> She had to walk down the street to pick it up . </s>
<s> Bob practiced very hard to improve his basketball skills . </s>	<s> His coach did not place him in very many games . </s>
<s> Sue was nervous for her test . </s>	<s> She had stayed up all night studying . </s>
<s> Bob wanted to do some reading . </s>	<s> He couldn 't see . </s>
<s> Sue was tired and didn 't want to get out of the car . </s>	<s> She tried to go back to sleep . </s>
<s> Her grandma was ready to go back home . </s>	<s> Sue quickly grabbed some books and checked out . </s>
<s> His dad had been a star football player at the school . </s>	<s> Bob was good , but he didn 't think he 'd ever be as good as his dad . </s>
<s> Bob loved candy . </s>	<s> Bob took a bite of some hard candy . </s>
<s> Bob asked Sue out on a date . </s>	<s> That night he took her out to a fancy restaurant . </s>
<s> Bob turned off the alarm as soon as she left . </s>	<s> The morning came and he did not wake up . </s>
<s> His bread turned black . </s>	<s> Bob also set off the fire alarm . </s>
<s> Bob agreed so they stopped at a store . </s>	<s> They managed to barely make it on time . </s>
<s> Bob needed a new desk . </s>	<s> His had a broken leg . </s>
<s> Bob was on his way to a football game . </s>	<s> He noticed a wallet under a park bench . </s>
<s> Sue learned to cook from his grandmother . </s>	<s> When his grandmother died people paid him cook for them . </s>
<s> Bob got hired to be an extra in a movie . </s>	<s> He was excited about it . </s>
<s> Bob walked towards the bus station . </s>	<s> He sat down to wait for the bus . </s>
<s> Bob was starting high school . </s>	<s> He wanted to be sure to get good grades . </s>
<s> She asked her friends and they didn 't know anyone . </s>	<s> One day she met Bob at the grocery store . </s>
<s> He was jealous because the baby was getting all of the attention . </s>	<s> So , Bob decided to make a mess of the house . </s>
<s> She had the teacher hide her lunch until it was time to eat . </s>	<s> The bully never stole Sue 's lunch . </s>
<s> Bob got glasses today . </s>	<s> He has to go to work in an hour and is nervous . </s>
<s> However , her mom could not afford it , since it was expensive . </s>	<s> Sue decided she needed to find a way to pay for it . </s>
<s> Sue was scared of the dark . </s>	<s> Her mother bought her a night light . </s>
<s> And suggested that he could learn enough online . </s>	<s> Bob learned how to play the guitar by watching videos online . </s>
<s> Bob wanted to build a bird house on his day off . </s>	<s> He went to the store to pick up supplies for it . </s>
<s> Bob woke up one day and turned on the news . </s>	<s> He saw that there was a big fire very close to his area . </s>
<s> Bob decided to take the day off of work . </s>	<s> He wanted to go to the ocean . </s>
<s> Since it well on the side with the cheese , it was no longer good . </s>	<s> Bob yelled at his brother for asking . </s>
<s> One day he said something that upset his best friend . </s>	<s> Bob didn 't back down or apologized . </s>
<s> They agreed ! </s>	<s> So Sue went to the pet store and bought herself a puppy . </s>
<s> Sue then decided she wanted to buy it every week . </s>	<s> She had to be careful though because it was so popular . </s>
<s> Sue was always a hard worker . </s>	<s> When she thought she got a cold she kept going to work . </s>
<s> Sue just started a new job . </s>	<s> She was nervous . </s>
<s> Sue was a new student at school . </s>	<s> She was quite nervous about it . </s>
<s> When his mother found out he asked his dad she was upset . </s>	<s> She grounded Bob to his room for a week . </s>
<s> He spilled the drinks all over the table . </s>	<s> Bob was so embarrassed . </s>
<s> So far , his boss hadn 't received anything . </s>	<s> Bob decided to look for a business that could help . </s>
<s> Sue wanted a boyfriend but was too shy to meet boys . </s>	<s> She tried online dating . </s>
<s> Sue applied for a job at a restaurant . </s>	<s> The manager called her the next day . </s>
<s> They ended up on the block Sue 's crush Bob lived on . </s>	<s> Sue suggested they walk past the block . </s>
<s> Bob realized he was going to be late for work . </s>	<s> He called his boss to let him know . </s>
<s> Bob wants to buy a new laptop . </s>	<s> His old laptop is getting slow . </s>
<s> Sue was bored on a weekend , so he called his friend . </s>	<s> He asked his friend if he wanted to go to the park . </s>
<s> Sue was eating at a fancy restaurant . </s>	<s> She noticed a dead fly in her food . </s>
<s> Sue was looking forward to the school prom </s>	<s> She went dress shopping with her mother . </s>
<s> Sue was at her grandparents when she got lost . </s>	<s> She didn 't know how to get back to their house . </s>
<s> Bob looked inside his pocket for the grocery list at the store . </s>	<s> He couldn 't find it . </s>
<s> It was a warm summer day . </s>	<s> Sue wanted to go on a cruise near the beach . </s>
<s> Bob 's friend told him about a really good movie . </s>	<s> It had just just come to the theater in his town . </s>
<s> When Sue was ten Year 's old , her family moved . </s>	<s> She had to go to a new school and make new friends . </s>
<s> Sue bought a new kite . </s>	<s> She wanted to test it out . </s>
<s> One day a little boy went missing in the town Sue grew up in . </s>	<s> The whole town searched all over for the missing boy . </s>
<s> Her mother was waiting on the phone to speak with her . </s>	<s> Sue and her mother laughed and talked for an hour . </s>
<s> Sue got in her car to drive to work . </s>	<s> On her way to work it began to rain very hard . </s>
<s> His girlfriend only wants to see about three of them . </s>	<s> Bob can 't find anyone else to go see the other movies with . </s>
<s> Sue was driving home . </s>	<s> There was a street she wanted to take home which was closed . </s>
<s> Sue asked the teacher if she could take the test again . </s>	<s> The teacher agreed and let her take the test again for a better grade . </s>
<s> Bob bought a new phone . </s>	<s> He kind of liked it at first . </s>
<s> Sue was not feeling confident . </s>	<s> She told her friend Sue . </s>
<s> Bob also loved coffee . </s>	<s> Bob sat a half full coffee cup down in the garage one day . </s>
<s> There was a storm going into Bob 's town . </s>	<s> He decided to wait until the last minute to buy groceries . </s>
<s> Bob lost his job because he was late too many times . </s>	<s> He was very worried about how he would pay bills . </s>
<s> Bob had gone fishing . </s>	<s> He was hoping to catch lots of fish . </s>
<s> He found a nice sweater for her . </s>	<s> Her grandmother loved the new sweater Bob bought her . </s>
<s> When Bob tried to use it , it couldn 't work anymore . </s>	<s> He became furious towards Chris . </s>
<s> I play chess online with my friend Bob . </s>	<s> Last night he could not play . </s>
<s> Bob called a few friends to help him build the closet . </s>	<s> Bob and his friends worked hard , and finished the closet . </s>
<s> A man saw Bob 's flat tire and stopped his car . </s>	<s> The driver offered to drive Bob to school . </s>
<s> It was Sue 's last day of school . </s>	<s> She was thrilled it was finally over . </s>
<s> The boy said yes because he liked Sue . </s>	<s> They are going on a date this Friday ! </s>
<s> Bob wanted to play golf . </s>	<s> He called his friends but they were all busy . </s>
<s> Bob became very said . </s>	<s> He had to find something else he liked . </s>
<s> His teacher got mad at him . </s>	<s> Bob decided he wanted to change . </s>
<s> Bob wanted to learn how to play video games . </s>	<s> His older brother had been playing for Years . </s>
<s> Bob was offered a ticket to see a basketball game . </s>	<s> He refused since he had plans later . </s>
<s> Bob was feeling lonely . </s>	<s> He wanted to get a pet . </s>
<s> Bob was studying for a math test . </s>	<s> His friends wanted him to come out and play . </s>
<s> Sue was learning to play her piano but not getting better . </s>	<s> She talked to her teacher who explained that practice makes perfect . </s>
<s> Unfortunately , she had too much homework . </s>	<s> Sue decided to finish the homework as fast as possible . </s>
<s> They were playing cards , and drinking . </s>	<s> Sue went back to her room , and went back to sleep . </s>
<s> Bob wanted to learn how to drive . </s>	<s> So he used his parents car to drive around his neighborhood . </s>
<s> After gym , Sue went to lunch and ate her favorite meal . </s>	<s> Sue smiled as she enjoyed the rest of her lunch . </s>
<s> Bob could barely see . </s>	<s> He had trouble in school . </s>
<s> Sue was watching TV with her grandpa and was bored . </s>	<s> She wanted to do something else but he wouldn 't let her . </s>
<s> Bob hated going to the dentist . </s>	<s> He had an appointment this afternoon . </s>
<s> After a week none of them had a job yet . </s>	<s> Sue was sad she wasn 't able to get the club off the ground . </s>
<s> Sue was waiting on a guy from school to call her . </s>	<s> She waited near the phone . </s>
<s> On the first day Bob 's father shot a deer . </s>	<s> By the end of the trip Bob had still not been able to hit anything . </s>
<s> Bob went to a night club . </s>	<s> He enjoyed the music very much . </s>
<s> Bob and his friends worked hard , and finished the closet . </s>	<s> Bob was glad to have a new closet in his house . </s>
<s> Sue really wanted to take guitar lessons . </s>	<s> She was quite nervous about it actually . </s>
<s> Bob wanted a nice new car . </s>	<s> His birthday was coming up . </s>
<s> Bob went to her school , and they became friends . </s>	<s> Soon Sue looked forward to working to see Bob ! </s>
<s> Bob told his teacher the story . </s>	<s> Bob 's teacher did not believe him . </s>
<s> Bob and his friends wanted to see their favorite band in town . </s>	<s> Bob asked his dad but he said that he couldn 't go . </s>
<s> One day his friend ran out of gas . </s>	<s> Bob had to help him out and made fun of him . </s>
<s> Bob was walking through a store . </s>	<s> He wanted a soda . </s>
<s> Bob 's clock broke . </s>	<s> He did not have money to buy a new one . </s>
<s> Sue bought new running shoes and running clothes . </s>	<s> She was excited the first day when she started running . </s>
<s> Sue stood in line at her teacher desk waiting to speak to her . </s>	<s> She hoped if she asked first she would get a new desk . </s>
<s> She quickly ate her lunch and ran back outside . </s>	<s> Sue sat on the porch reading until it was time for bed . </s>
<s> Bob loved to party every weekend . </s>	<s> He 'd drink an entire case of beer by himself . </s>
<s> He wanted to talk to his mom so badly . </s>	<s> Bob decided to buy Jay a phone . </s>
<s> Bob wanted to have a picnic in the park with his daughter . </s>	<s> After telling his daughter , Bob and his daughter got ready . </s>
<s> Sue went to the hospital to have her baby . </s>	<s> It was a terrible experience . </s>
<s> Bob decided to go to that restaurant . </s>	<s> It quickly became Bob 's favorite restaurant . </s>
<s> Sue hadn 't seen her crush Jamie in a week . </s>	<s> They rode the same bus to school . </s>
<s> Bob 's feet hurt . </s>	<s> He needed new shoes . </s>
<s> Bob doesn 't know how to swim . </s>	<s> A friend went with Bob to the pool to teach him . </s>
<s> Sue called off of work to have more time . </s>	<s> She ended up giving up after studying for an hour . </s>
<s> After a hard fought game , Bob 's team won . </s>	<s> However , Bob 's clothes were all dirty . </s>
<s> He caused a lot of trouble . </s>	<s> Later , his manager called Bob to his office . </s>
<s> Bob was at the club . </s>	<s> He got a girl 's number . </s>
<s> Sue asked for a bowl of ice cream . </s>	<s> She had to wait until after dinner . </s>
<s> Bob decided to pull over . </s>	<s> He waited until it was safe before he drove again . </s>
<s> Bob ran out to move the car . </s>	<s> It was too late , the car wouldn 't start . </s>
<s> Bob was excited to have gotten a camera for Christmas . </s>	<s> He took it out and began planning for his big movie . </s>
<s> They arrived the very next day . </s>	<s> Sue played in the snow with her new boots after . </s>
<s> Bob was feeling really tired . </s>	<s> He only got 2 hours of sleep last night . </s>
<s> Sue loved cats . </s>	<s> For Halloween she knew that 's the costume she wanted . </s>
<s> She made new friends . </s>	<s> Sue loves her new home . </s>
<s> Sue was walking around the pool . </s>	<s> She was talking on the cell phone . </s>
<s> Sue 's first loose tooth hung on for quite a while . </s>	<s> She cried when it finally fell out . </s>
<s> Sue made the cookies with her daughter . </s>	<s> They both enjoyed making and eating the cookies . </s>
<s> Sue wore her favorite shoes to her birthday party . </s>	<s> While at the party she realized while pretty , her shoes hurt her feet . </s>
<s> They made cookies and cake . </s>	<s> Sue and her mother enjoyed their Sunday baking . </s>
<s> She checked everything but couldn 't get the machine to work again . </s>	<s> Sue had to go to school early the next day to finish her project . </s>
<s> However , it landed in the neighbor 's backyard . </s>	<s> Bob decided to go in the yard to get the ball quickly . </s>
<s> She played with the kitten all day before having to go home . </s>	<s> Sue wanted to get her own kitten , so she asked her mom that night . </s>
<s> Bob stayed inside because he was afraid . </s>	<s> Suddenly , he heard lots of music from the band playing outside . </s>
<s> This week I have to be out of town for my job . </s>	<s> I asked Bob if he could record the show for me . </s>
<s> Her friend Sue was coming to visit . </s>	<s> Sue , and her mom went to pick her up . </s>
<s> Bob was sad . </s>	<s> He had nothing to do on a Sunday afternoon . </s>
<s> Sue and Bob wanted to surprise their mother . </s>	<s> They decided to make her breakfast in bed ! </s>
<s> Bob was excited to start his online cooking course . </s>	<s> The course was to start in a few minutes . </s>
<s> Bob brought his cards to a friends house . </s>	<s> He wanted to play with him . </s>
<s> But you weren 't able to drive over the street at all . </s>	<s> Sue realized she had to back down the street . </s>
<s> Now that he was dead , Bob began thinking a lot about him . </s>	<s> He was sure going to miss him . </s>
<s> Bob was 8 and really wanted a pet . </s>	<s> He begged his mom for a dog but she agreed to get him a fish . </s>
<s> Bob was a college student . </s>	<s> Bob was studying at the school library . </s>
<s> Bob had a very old pair of shoes . </s>	<s> He decided that they were too old to wear anymore . </s>
<s> Bob searched everywhere for a dog costume </s>	<s> Bob couldn 't find a dog costume . </s>
<s> However , Bob turned off his phone . </s>	<s> Although he said that his phone was dead , it wasn 't . </s>
<s> Bob loved the park . </s>	<s> There was only one problem . </s>
<s> His mother told him to be careful . </s>	<s> Bob thought he was big enough to take care of himself . </s>
<s> Bob was at the school dance . </s>	<s> He was nervous . </s>
<s> Bob 's family had a game night . </s>	<s> Bob lost every game . </s>
<s> Bob helped her get in , and they started talking . </s>	<s> Soon she agreed to go on a date with him ! </s>
<s> Sue went to the grocery store . </s>	<s> But when she got there , she realized she 'd forgotten her list . </s>
<s> Bob needed to get up early for an appointment . </s>	<s> That night he had a lot of trouble sleeping and he was up late . </s>
<s> Sue decides she wants to buy a nice sweater . </s>	<s> She goes to the local store to buy one . </s>
<s> Bob had a crush on Sue . </s>	<s> Every single day he would see her in his home room class . </s>
<s> Sue was sitting at lunch with her friends . </s>	<s> Suddenly her stomach began to hurt . </s>
<s> Bob was working at the office . </s>	<s> He suddenly realized he has not had water in a long time . </s>
<s> Sue has wanted to lose weight for many Year 's . </s>	<s> This year she decides to try a special diet . </s>
<s> Sue ate her sandwich . </s>	<s> After she finished her sandwich , Sue was full . </s>
<s> Sue was having trouble in school </s>	<s> She wasn 't paying enough attention at school </s>
<s> There is a man named Bob . </s>	<s> He was tired of being alone . </s>
<s> Bob sat eating his ice cream when the music came on . </s>	<s> Bob got down from his chair and started dancing . </s>
<s> No one wanted to come with her . </s>	<s> Sue asked her older brother to come . </s>
<s> She lived her parents and worked long hours . </s>	<s> Sue was tired of not having her own place . </s>
<s> One girl suggested that they turn the light off , so they did . </s>	<s> Suddenly , all of the kids quickly left the closet with Sue inside . </s>
<s> Sue had to finish the list by today . </s>	<s> Sue got help from a friend . </s>
<s> Her friend Sue only came for the weekend . </s>	<s> Sue didn 't want to miss a whole day of play . </s>
<s> Sue sat on her school bus in a window seat . </s>	<s> She watched as her old friends walked out of the school together . </s>
<s> Sue walked to the store to buy bread for her mom . </s>	<s> She didn 't have her phone because it was taken by a teacher . </s>
<s> Bob wanted to win a contest . </s>	<s> But he was not very good at math or reading . </s>
<s> They put the house on the market . </s>	<s> Bob makes lots of money on the house . </s>
<s> Bob got to swim in the ocean and eat ice cream . </s>	<s> The kids got back on the bus and went home later . </s>
<s> Since grandma was with her there would be no dinner waiting at home . </s>	<s> Sue was happy when grandma took her to the church kitchen . </s>
<s> He didn 't own a suit so he went to a men 's store . </s>	<s> Bob is now a proud owner of his first suit . </s>
<s> Bob took his son to see the movie . </s>	<s> Bob sat in the theater bored as the movie played . </s>
<s> Chris and Sue met the first day of college . </s>	<s> All of their first year they took the same classes . </s>
<s> Sue sat behind him and stared at the cute guy . </s>	<s> The teacher asked Sue why she was in the wrong class . </s>
<s> Sue 's teacher gave her an assignment that she didn 't understand . </s>	<s> She ended up asking her neighbor for help . </s>
<s> It was Sue 's turn to let the dog outside . </s>	<s> Sue opened the front door and let the dog run out . </s>
<s> Sue had missed the chance to go the last time . </s>	<s> This time she decided to go as well . </s>
<s> Bob was playing catch with his dad . </s>	<s> Bob threw a baseball for his dad to catch . </s>
<s> Sue won a lot of money in a bet . </s>	<s> She planned to take the money to the bank . </s>
<s> Bob took second place at the competition . </s>	<s> Bob decided to practice more so he could take first place next year . </s>
<s> Bob was feeling hungry . </s>	<s> There was no food in the house . </s>
<s> Sue was sitting at the table with a book . </s>	<s> Suddenly , she knocked over a cup of water . </s>
<s> Bob was speeding on the highway since he was late to work . </s>	<s> Although he didn 't notice a cop car , he drove past it . </s>
<s> Sue had a crush on Bob . </s>	<s> Bob had a girlfriend . </s>
<s> He called her to tell her he was wrong . </s>	<s> She wouldn 't take any of Bob 's calls . </s>
<s> His basketball hit the television . </s>	<s> And Bob was forced to stop . </s>
<s> Bob had wanted a pet dog for her whole life . </s>	<s> One Christmas , her family told her they had a surprise for her . </s>
<s> Bob wanted a puppy . </s>	<s> His parents told him that he would have to wait . </s>
<s> Sue had just found out that she was pregnant . </s>	<s> She wanted to surprise her husband with the news . </s>
<s> Sue had a tennis match . </s>	<s> She was excited to play . </s>
<s> Sue couldn 't find her car . </s>	<s> She walked around for an hour before she found her car . </s>
<s> The bully wanted to fight Bobby after school yesterday . </s>	<s> Bobby showed up to the fight with his big brother . </s>
<s> Bob was very shy . </s>	<s> As he started high school , he decided to change that . </s>
<s> She started getting a little bored though . </s>	<s> Sue 's husband suggested she take a shower . </s>
<s> One of the brother ended up being knocked down . </s>	<s> However , Bob got hit by his back . </s>
<s> Bob was playing games in his room . </s>	<s> His mother told him to do homework . </s>
